https://en.wikipedia.org/wiki/Software_metric,1678.5,1717,2532.2000000476837,13016.300000190735,1800.0999999046326,2195.9000000953674,1922,2193.7999999523163,3908.5,2372.100000143051,
https://en.wikipedia.org/w/load.php?lang=en&modules=ext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.styles.legacy%7Cwikibase.client.init&only=styles&skin=vector,81.29999995231628,54.200000047683716,233.09999990463257,72.09999990463257,77.79999995231628,75.09999990463257,58.700000047683716,206,94.59999990463257,68.5,
https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector,83.20000004768372,68,566.5,88.29999995231628,83.89999985694885,78.89999985694885,78,207.59999990463257,102.79999995231628,86.60000014305115,
https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector,93.70000004768372,79,568.5999999046326,81.19999980926514,105.90000009536743,92.59999990463257,88.60000014305115,200.69999980926514,106.10000014305115,108,
https://en.wikipedia.org/static/images/project-logos/enwiki.png,65.30000019073486,57.799999952316284,346.39999985694885,63.5,60.59999990463257,113.79999995231628,63.299999952316284,222.79999995231628,169.10000014305115,74.59999990463257,
mwStartup,0,0,0,0,0,0,0,0,0,0,
https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Ccharinsert%2Cextra-toolbar-buttons%2CrefToolbar%2Cswitcher&skin=vector&version=1ilvs,76.39999985694885,51.799999952316284,58.799999952316284,174.90000009536743,63.10000014305115,86.89999985694885,64.30000019073486,64.70000004768372,116.5,72.89999985694885,
https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector&version=147ie,91.59999990463257,67.79999995231628,103.10000014305115,379.60000014305115,63.700000047683716,92,72.29999995231628,72.20000004768372,118.90000009536743,72.20000004768372,
https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.centralautologin%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cjquery%2Coojs%2Csite%7Cjquery.client%2Ccookie%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.String%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.ui.button%7Cskins.vector.legacy.js&skin=vector&version=1mbs2,1162.9000000953674,1128,1112.6000001430511,364.09999990463257,1225.1000001430511,1557.8999998569489,947.0999999046326,164.19999980926514,2925.199999809265,1537.7999999523163,
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,152.5,157.20000004768372,476,70,135.59999990463257,171.70000004768372,154.80000019073486,285.09999990463257,307.40000009536743,134.5,
https://en.wikipedia.org/w/skins/Vector/resources/common/images/bullet-icon.svg?d4515,142.90000009536743,150.09999990463257,475.09999990463257,94.29999995231628,133.5,160.59999990463257,151.10000014305115,289.09999990463257,300.60000014305115,131.79999995231628,
https://en.wikipedia.org/w/resources/src/mediawiki.skinning/images/external-ltr.svg?59558,127.60000014305115,142.5,465.2999999523163,77.29999995231628,122.5,150.59999990463257,138.89999985694885,277.5,283.5,117.39999985694885,
https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,222.70000004768372,189.09999990463257,179.5,235.20000004768372,180.30000019073486,189.60000014305115,367.89999985694885,346.59999990463257,372.7000000476837,205.79999995231628,
https://upload.wikimedia.org/wikipedia/commons/2/23/Icons-mini-file_acrobat.gif,216.39999985694885,174,173.90000009536743,235.20000004768372,173.60000014305115,182.20000004768372,354.60000014305115,340.7000000476837,369.19999980926514,201,
https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles.legacy/images/user-avatar.svg?b7f58,112.29999995231628,95.90000009536743,451.7999999523163,79.90000009536743,106.79999995231628,124.60000014305115,120.70000004768372,241.29999995231628,264.40000009536743,104.5,
https://en.wikipedia.org/w/skins/Vector/resources/common/images/search.svg?bbf78,82.40000009536743,57,357.10000014305115,78.5,58.299999952316284,79,168,64.29999995231628,175.20000004768372,205.29999995231628,
https://en.wikipedia.org/w/extensions/Wikibase/client/resources/images/edit.svg?34bc5,77.5,51.799999952316284,347.60000014305115,58.299999952316284,49.60000014305115,94.70000004768372,162.29999995231628,60,166,195.40000009536743,
https://en.wikipedia.org/static/favicon/wikipedia.ico,83.89999985694885,56.299999952316284,115.79999995231628,0,48.40000009536743,59,0,0,88.20000004768372,59.59999990463257,
